make,vehicle.age,passengers,cause
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,2,Not_tyre
Other,2,2,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,3,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,5,Not_tyre
Other,2,0,Not_tyre
Other,2,3,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,2,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,2,Not_tyre
Other,2,5,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,3,Not_tyre
Other,2,2,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,4,Not_tyre
Other,2,3,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,1,Not_tyre
Other,2,1,Not_tyre
Other,2,3,Not_tyre
Other,2,2,Not_tyre
Other,2,1,Not_tyre
Other,2,3,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,5,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,2,Not_tyre
Other,2,0,Not_tyre
Other,2,4,Not_tyre
Other,2,3,Not_tyre
Other,2,0,Not_tyre
Other,2,5,Not_tyre
Other,2,0,Not_tyre
Other,2,2,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,1,Not_tyre
Ford,2,3,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,2,Not_tyre
Ford,2,0,Not_tyre
Ford,2,1,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,1,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,1,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,3,Not_tyre
Ford,2,1,Not_tyre
Ford,2,0,Not_tyre
Ford,2,3,Not_tyre
Ford,2,1,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,1,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,2,Not_tyre
Other,3,0,Not_tyre
Other,3,3,Not_tyre
Other,3,0,Not_tyre
Other,3,4,Not_tyre
Other,3,1,Not_tyre
Other,3,3,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,1,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,2,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,1,Not_tyre
Other,3,1,Not_tyre
Other,3,1,Not_tyre
Other,3,0,Not_tyre
Other,3,1,Not_tyre
Other,3,0,Tyre
Other,3,2,Tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,1,Not_tyre
Other,3,3,Not_tyre
Other,3,1,Not_tyre
Other,3,0,Not_tyre
Other,3,1,Not_tyre
Other,3,1,Not_tyre
Other,3,0,Not_tyre
Other,3,2,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,1,Not_tyre
Other,3,2,Not_tyre
Other,3,2,Not_tyre
Other,3,3,Not_tyre
Other,3,1,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,1,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,1,Not_tyre
Other,3,3,Not_tyre
Other,3,1,Not_tyre
Other,3,0,Not_tyre
Other,3,2,Not_tyre
Other,3,0,Not_tyre
Other,3,1,Not_tyre
Other,3,1,Not_tyre
Other,3,1,Not_tyre
Other,3,1,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,1,Not_tyre
Other,3,2,Not_tyre
Other,3,1,Not_tyre
Other,3,2,Not_tyre
Other,3,3,Not_tyre
Other,3,1,Not_tyre
Other,3,3,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,2,Not_tyre
Other,3,1,Not_tyre
Other,3,1,Not_tyre
Other,3,0,Not_tyre
Other,3,3,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,1,Not_tyre
Other,3,1,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,1,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,1,Not_tyre
Other,3,2,Not_tyre
Other,3,0,Not_tyre
Other,3,3,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,1,Not_tyre
Other,3,4,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,2,Not_tyre
Other,3,1,Not_tyre
Other,3,3,Not_tyre
Other,3,1,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,1,Not_tyre
Other,3,0,Not_tyre
Other,3,1,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,1,Not_tyre
Other,3,0,Not_tyre
Other,3,0,Not_tyre
Other,3,1,Not_tyre
Other,3,0,Not_tyre
Other,3,1,Not_tyre
Other,3,0,Not_tyre
Other,3,1,Not_tyre
Other,3,2,Not_tyre
Ford,3,0,Not_tyre
Ford,3,2,Not_tyre
Ford,3,2,Not_tyre
Ford,3,0,Not_tyre
Ford,3,1,Not_tyre
Ford,3,0,Not_tyre
Ford,3,0,Not_tyre
Ford,3,1,Not_tyre
Ford,3,1,Not_tyre
Ford,3,1,Not_tyre
Ford,3,1,Not_tyre
Ford,3,0,Not_tyre
Ford,3,1,Not_tyre
Ford,3,3,Not_tyre
Ford,3,1,Not_tyre
Ford,3,0,Not_tyre
Ford,3,0,Not_tyre
Ford,3,1,Not_tyre
Ford,3,0,Not_tyre
Ford,3,1,Not_tyre
Ford,3,0,Not_tyre
Ford,3,1,Not_tyre
Ford,3,0,Not_tyre
Ford,3,2,Not_tyre
Ford,3,0,Not_tyre
Ford,3,5,Not_tyre
Ford,3,0,Not_tyre
Ford,3,0,Not_tyre
Ford,3,0,Not_tyre
Ford,3,1,Not_tyre
Ford,3,4,Tyre
Ford,3,4,Tyre
Ford,3,4,Tyre
Ford,3,0,Tyre
Ford,3,2,Tyre
Ford,3,0,Not_tyre
Ford,3,1,Not_tyre
Ford,3,0,Not_tyre
Other,0,1,Not_tyre
Other,0,0,Not_tyre
Other,0,0,Not_tyre
Other,0,0,Not_tyre
Other,0,5,Not_tyre
Other,0,0,Not_tyre
Ford,0,0,Not_tyre
Other,1,1,Not_tyre
Other,1,1,Not_tyre
Other,1,1,Not_tyre
Other,1,4,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,1,Not_tyre
Other,1,3,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,2,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,1,Not_tyre
Other,1,1,Not_tyre
Other,1,2,Not_tyre
Other,1,0,Not_tyre
Other,1,4,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,2,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,2,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,2,Not_tyre
Other,1,2,Not_tyre
Other,1,0,Not_tyre
Other,1,3,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,2,Not_tyre
Other,1,0,Not_tyre
Other,1,2,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,4,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,2,Not_tyre
Other,1,2,Not_tyre
Other,1,3,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,1,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,2,Not_tyre
Other,1,3,Not_tyre
Other,1,2,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,1,Not_tyre
Other,1,3,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,3,Not_tyre
Other,1,0,Not_tyre
Other,1,3,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,5,Not_tyre
Other,1,2,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,4,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,4,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,3,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,3,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,6,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,2,Not_tyre
Ford,1,0,Not_tyre
Ford,1,0,Not_tyre
Ford,1,1,Not_tyre
Ford,1,1,Not_tyre
Ford,1,0,Not_tyre
Ford,1,2,Not_tyre
Ford,1,2,Not_tyre
Ford,1,1,Not_tyre
Ford,1,1,Not_tyre
Ford,1,1,Not_tyre
Ford,1,0,Not_tyre
Ford,1,1,Not_tyre
Ford,1,1,Not_tyre
Ford,1,1,Not_tyre
Ford,1,0,Not_tyre
Ford,1,0,Not_tyre
Ford,1,1,Not_tyre
Ford,1,0,Not_tyre
Ford,1,0,Not_tyre
Ford,1,2,Not_tyre
Ford,1,0,Not_tyre
Ford,1,1,Not_tyre
Ford,1,0,Not_tyre
Ford,1,1,Not_tyre
Ford,1,1,Not_tyre
Ford,1,1,Not_tyre
Ford,1,1,Not_tyre
Ford,1,3,Not_tyre
Ford,1,5,Tyre
Ford,1,1,Not_tyre
Ford,1,1,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,1,Not_tyre
Other,2,1,Not_tyre
Other,2,1,Not_tyre
Other,2,1,Not_tyre
Other,2,2,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,3,Not_tyre
Other,2,2,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,3,Not_tyre
Other,2,0,Not_tyre
Other,2,2,Not_tyre
Other,2,4,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,2,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,3,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,3,Not_tyre
Other,2,2,Not_tyre
Other,2,1,Not_tyre
Other,2,3,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,2,Not_tyre
Other,2,1,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,2,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,3,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,2,Not_tyre
Other,2,3,Not_tyre
Other,2,0,Not_tyre
Other,2,3,Not_tyre
Other,2,0,Not_tyre
Other,2,2,Not_tyre
Other,2,4,Not_tyre
Other,2,1,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,2,Not_tyre
Other,2,0,Not_tyre
Other,2,2,Not_tyre
Other,2,0,Not_tyre
Other,2,3,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,4,Not_tyre
Other,2,2,Not_tyre
Other,2,2,Not_tyre
Other,2,0,Not_tyre
Other,2,3,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,3,Not_tyre
Other,2,4,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Other,2,2,Not_tyre
Other,2,4,Not_tyre
Other,2,1,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,2,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,2,Not_tyre
Other,2,0,Not_tyre
Other,2,1,Not_tyre
Other,2,0,Not_tyre
Other,2,0,Not_tyre
Ford,2,2,Not_tyre
Ford,2,1,Not_tyre
Ford,2,1,Not_tyre
Ford,2,2,Not_tyre
Ford,2,3,Not_tyre
Ford,2,1,Not_tyre
Ford,2,4,Not_tyre
Ford,2,7,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,1,Not_tyre
Ford,2,0,Not_tyre
Ford,2,2,Not_tyre
Ford,2,2,Not_tyre
Ford,2,0,Not_tyre
Ford,2,4,Not_tyre
Ford,2,0,Not_tyre
Ford,2,1,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,1,Not_tyre
Ford,2,4,Not_tyre
Ford,2,0,Not_tyre
Ford,2,9,Not_tyre
Ford,2,1,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,1,Not_tyre
Ford,2,3,Not_tyre
Ford,2,1,Not_tyre
Ford,2,0,Not_tyre
Ford,2,0,Not_tyre
Ford,2,3,Not_tyre
Ford,2,0,Not_tyre
Ford,2,1,Not_tyre
Ford,2,4,Not_tyre
Ford,2,2,Not_tyre
Ford,2,0,Not_tyre
Ford,2,1,Not_tyre
Ford,2,2,Tyre
Ford,2,1,Not_tyre
Ford,2,0,Not_tyre
Ford,2,1,Not_tyre
Other,0,1,Not_tyre
Other,0,3,Not_tyre
Other,0,4,Not_tyre
Other,0,0,Not_tyre
Other,0,0,Not_tyre
Ford,0,0,Not_tyre
Ford,0,1,Not_tyre
Other,1,4,Not_tyre
Other,1,0,Not_tyre
Other,1,5,Not_tyre
Other,1,1,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,2,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,3,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,1,Not_tyre
Other,1,2,Not_tyre
Other,1,2,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,5,Not_tyre
Other,1,3,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,3,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,2,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,3,Not_tyre
Other,1,4,Not_tyre
Other,1,0,Not_tyre
Other,1,3,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,3,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,2,Not_tyre
Other,1,0,Not_tyre
Other,1,3,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,2,Not_tyre
Other,1,0,Not_tyre
Other,1,5,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,2,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,1,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,4,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,2,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,3,Not_tyre
Other,1,5,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,3,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,1,Not_tyre
Other,1,1,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Other,1,6,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,0,Not_tyre
Other,1,1,Not_tyre
Ford,1,1,Not_tyre
Ford,1,3,Not_tyre
Ford,1,1,Not_tyre
Ford,1,1,Not_tyre
Ford,1,0,Not_tyre
Ford,1,0,Not_tyre
Ford,1,0,Not_tyre
Ford,1,0,Not_tyre
Ford,1,1,Not_tyre
Ford,1,7,Not_tyre
Ford,1,1,Not_tyre
Ford,1,0,Not_tyre
Ford,1,0,Not_tyre
Ford,1,4,Not_tyre
Ford,1,3,Not_tyre
Ford,1,2,Not_tyre
Ford,1,0,Not_tyre
Ford,1,0,Not_tyre
Ford,1,1,Not_tyre
Ford,1,2,Not_tyre
Ford,1,1,Not_tyre
Ford,1,0,Not_tyre
Ford,1,1,Not_tyre
Ford,1,2,Not_tyre
Ford,1,0,Not_tyre
Ford,1,0,Not_tyre
Ford,1,1,Not_tyre
Ford,1,1,Not_tyre
Other,0,0,Not_tyre
Other,0,0,Not_tyre
Other,0,2,Not_tyre
Other,0,1,Not_tyre
Other,0,0,Not_tyre
Other,0,1,Not_tyre
Other,0,1,Not_tyre
Other,0,3,Not_tyre
Other,0,1,Not_tyre
Other,0,1,Not_tyre
Other,0,2,Not_tyre
Other,0,3,Not_tyre
Other,0,0,Not_tyre
Ford,0,2,Not_tyre
Ford,0,0,Not_tyre
